Date,IBM,MSFT
2010-07-01,122.56999969482422,23.15999984741211
2010-07-02,121.86000061035156,23.270000457763672
2010-07-06,123.45999908447266,23.81999969482422
2010-07-07,127.0,24.299999237060547
2010-07-08,127.97000122070312,24.40999984741211
2010-07-09,127.95999908447266,24.270000457763672
2010-07-12,128.6699981689453,24.829999923706055
2010-07-13,130.47999572753906,25.1299991607666
2010-07-14,130.72000122070312,25.440000534057617
2010-07-15,130.72000122070312,25.510000228881836
2010-07-16,128.02999877929688,24.889999389648438
2010-07-19,129.7899932861328,25.229999542236328
2010-07-20,126.55000305175781,25.479999542236328
2010-07-21,125.2699966430664,25.1200008392334
2010-07-22,127.47000122070312,25.84000015258789
2010-07-23,128.3800048828125,25.809999465942383
2010-07-26,128.41000366210938,26.100000381469727
2010-07-27,128.6300048828125,26.15999984741211
2010-07-28,128.42999267578125,25.950000762939453
2010-07-29,128.02000427246094,26.030000686645508
2010-07-30,128.39999389648438,25.809999465942383
2010-08-02,130.75999450683594,26.329999923706055
2010-08-03,130.3699951171875,26.15999984741211
2010-08-04,131.27000427246094,25.729999542236328
2010-08-05,131.8300018310547,25.3700008392334
2010-08-06,130.13999938964844,25.549999237060547
2010-08-09,132.0,25.610000610351562
2010-08-10,131.83999633789062,25.06999969482422
2010-08-11,129.8300018310547,24.860000610351562
2010-08-12,128.3000030517578,24.489999771118164
2010-08-13,127.87000274658203,24.399999618530273
2010-08-16,127.7699966430664,24.5
2010-08-17,128.4499969482422,24.709999084472656
2010-08-18,129.38999938964844,24.81999969482422
2010-08-19,128.89999389648438,24.440000534057617
2010-08-20,127.5,24.229999542236328
2010-08-23,126.47000122070312,24.280000686645508
2010-08-24,124.9000015258789,24.040000915527344
2010-08-25,125.2699966430664,24.100000381469727
2010-08-26,122.77999877929688,23.81999969482422
2010-08-27,124.7300033569336,23.93000030517578
2010-08-30,123.4000015258789,23.639999389648438
2010-08-31,123.12999725341797,23.469999313354492
2010-09-01,125.7699966430664,23.899999618530273
2010-09-02,125.04000091552734,23.940000534057617
2010-09-03,127.58000183105469,24.290000915527344
2010-09-07,125.94999694824219,23.959999084472656
2010-09-08,126.08000183105469,23.93000030517578
2010-09-09,126.36000061035156,24.010000228881836
2010-09-10,127.98999786376953,23.850000381469727
2010-09-13,129.61000061035156,25.110000610351562
2010-09-14,128.85000610351562,25.030000686645508
2010-09-15,129.42999267578125,25.1200008392334
2010-09-16,129.6699981689453,25.329999923706055
2010-09-17,130.19000244140625,25.219999313354492
2010-09-20,131.7899932861328,25.43000030517578
2010-09-21,131.97999572753906,25.149999618530273
2010-09-22,132.57000732421875,24.610000610351562
2010-09-23,131.6699981689453,24.43000030517578
2010-09-24,134.11000061035156,24.780000686645508
2010-09-27,134.64999389648438,24.729999542236328
2010-09-28,134.88999938964844,24.68000030517578
2010-09-29,135.47999572753906,24.5
2010-09-30,134.13999938964844,24.489999771118164
2010-10-01,135.63999938964844,24.3799991607666
2010-10-04,135.25,23.90999984741211
2010-10-05,137.66000366210938,24.350000381469727
2010-10-06,137.83999633789062,24.43000030517578
2010-10-07,138.72000122070312,24.530000686645508
2010-10-08,138.85000610351562,24.56999969482422
2010-10-11,139.66000366210938,24.59000015258789
2010-10-12,139.85000610351562,24.829999923706055
2010-10-13,140.3699951171875,25.34000015258789
2010-10-14,141.5,25.229999542236328
2010-10-15,141.05999755859375,25.540000915527344
2010-10-18,142.8300018310547,25.81999969482422
2010-10-19,138.02999877929688,25.100000381469727
2010-10-20,139.07000732421875,25.309999465942383
2010-10-21,139.8300018310547,25.420000076293945
2010-10-22,139.6699981689453,25.3799991607666
2010-10-25,139.83999633789062,25.190000534057617
2010-10-26,140.6699981689453,25.899999618530273
2010-10-27,141.42999267578125,26.049999237060547
2010-10-28,140.89999389648438,26.280000686645508
2010-10-29,143.60000610351562,26.670000076293945
2010-11-01,143.32000732421875,26.950000762939453
2010-11-02,143.83999633789062,27.389999389648438
2010-11-03,144.1699981689453,27.030000686645508
2010-11-04,146.7899932861328,27.139999389648438
2010-11-05,146.9199981689453,26.850000381469727
2010-11-08,146.4600067138672,26.809999465942383
2010-11-09,146.13999938964844,26.950000762939453
2010-11-10,146.5500030517578,26.940000534057617
2010-11-11,145.42999267578125,26.68000030517578
2010-11-12,143.74000549316406,26.270000457763672
2010-11-15,143.63999938964844,26.200000762939453
2010-11-16,142.24000549316406,25.809999465942383
2010-11-17,141.9499969482422,25.56999969482422
2010-11-18,144.36000061035156,25.84000015258789
2010-11-19,145.0500030517578,25.690000534057617
2010-11-22,145.38999938964844,25.729999542236328
2010-11-23,143.17999267578125,25.1200008392334
2010-11-24,145.80999755859375,25.3700008392334
2010-11-26,143.89999389648438,25.25
2010-11-29,142.88999938964844,25.309999465942383
2010-11-30,141.4600067138672,25.260000228881836
2010-12-01,144.41000366210938,26.040000915527344
2010-12-02,145.17999267578125,26.889999389648438
2010-12-03,145.3800048828125,27.020000457763672
2010-12-06,144.99000549316406,26.84000015258789
2010-12-07,144.02000427246094,26.8700008392334
2010-12-08,144.97999572753906,27.229999542236328
2010-12-09,144.3000030517578,27.079999923706055
2010-12-10,144.82000732421875,27.34000015258789
2010-12-13,144.27999877929688,27.25
2010-12-14,145.82000732421875,27.6200008392334
2010-12-15,144.72000122070312,27.850000381469727
2010-12-16,144.5500030517578,27.989999771118164
2010-12-17,145.0,27.899999618530273
2010-12-20,144.50999450683594,27.809999465942383
2010-12-21,145.74000549316406,28.06999969482422
2010-12-22,145.9499969482422,28.190000534057617
2010-12-23,145.88999938964844,28.299999237060547
2010-12-27,145.33999633789062,28.06999969482422
2010-12-28,145.7100067138672,28.010000228881836
2010-12-29,146.52000427246094,27.969999313354492
2010-12-30,146.6699981689453,27.850000381469727
2010-12-31,146.75999450683594,27.90999984741211
2011-01-03,147.47999572753906,27.979999542236328
2011-01-04,147.63999938964844,28.09000015258789
2011-01-05,147.0500030517578,28.0
2011-01-06,148.66000366210938,28.81999969482422
2011-01-07,147.92999267578125,28.600000381469727
2011-01-10,147.63999938964844,28.219999313354492
2011-01-11,147.27999877929688,28.110000610351562
2011-01-12,149.10000610351562,28.549999237060547
2011-01-13,148.82000732421875,28.190000534057617
2011-01-14,150.0,28.299999237060547
2011-01-18,150.64999389648438,28.65999984741211
2011-01-19,155.69000244140625,28.469999313354492
2011-01-20,155.8000030517578,28.350000381469727
2011-01-21,155.5,28.020000457763672
2011-01-24,159.6300048828125,28.3799991607666
2011-01-25,161.44000244140625,28.450000762939453
2011-01-26,161.0399932861328,28.780000686645508
2011-01-27,161.07000732421875,28.8700008392334
2011-01-28,159.2100067138672,27.75
2011-01-31,162.0,27.729999542236328
2011-02-01,163.55999755859375,27.989999771118164
2011-02-02,163.3000030517578,27.940000534057617
2011-02-03,163.52999877929688,27.649999618530273
2011-02-04,164.0,27.770000457763672
2011-02-07,164.82000732421875,28.200000762939453
2011-02-08,166.0500030517578,28.280000686645508
2011-02-09,164.64999389648438,27.969999313354492
2011-02-10,164.08999633789062,27.5
2011-02-11,163.85000610351562,27.25
2011-02-14,163.22000122070312,27.229999542236328
2011-02-15,162.83999633789062,26.959999084472656
2011-02-16,163.39999389648438,27.020000457763672
2011-02-17,164.24000549316406,27.209999084472656
2011-02-18,164.83999633789062,27.059999465942383
2011-02-22,161.9499969482422,26.59000015258789
2011-02-23,160.17999267578125,26.59000015258789
2011-02-24,160.77000427246094,26.770000457763672
2011-02-25,162.27999877929688,26.549999237060547
2011-02-28,161.8800048828125,26.579999923706055
2011-03-01,159.97000122070312,26.15999984741211
2011-03-02,160.16000366210938,26.079999923706055
2011-03-03,163.47999572753906,26.200000762939453
2011-03-04,161.8300018310547,25.950000762939453
2011-03-07,159.92999267578125,25.719999313354492
2011-03-08,162.27999877929688,25.90999984741211
2011-03-09,165.86000061035156,25.889999389648438
2011-03-10,162.02000427246094,25.40999984741211
2011-03-11,162.42999267578125,25.68000030517578
2011-03-14,161.38999938964844,25.690000534057617
2011-03-15,159.02000427246094,25.389999389648438
2011-03-16,153.0,24.790000915527344
2011-03-17,154.17999267578125,24.780000686645508
2011-03-18,155.88999938964844,24.799999237060547
2011-03-21,157.67999267578125,25.329999923706055
2011-03-22,158.0,25.299999237060547
2011-03-23,159.52999877929688,25.540000915527344
2011-03-24,160.0399932861328,25.809999465942383
2011-03-25,162.17999267578125,25.6200008392334
2011-03-28,161.3699951171875,25.40999984741211
2011-03-29,162.8800048828125,25.489999771118164
2011-03-30,163.60000610351562,25.610000610351562
2011-03-31,163.07000732421875,25.389999389648438
2011-04-01,164.27000427246094,25.479999542236328
2011-04-04,164.25,25.549999237060547
2011-04-05,163.99000549316406,25.780000686645508
2011-04-06,164.0399932861328,26.149999618530273
2011-04-07,164.3800048828125,26.200000762939453
2011-04-08,164.0500030517578,26.06999969482422
2011-04-11,163.9499969482422,25.979999542236328
2011-04-12,163.25,25.639999389648438
2011-04-13,163.9499969482422,25.6299991607666
2011-04-14,164.97000122070312,25.420000076293945
2011-04-15,166.2100067138672,25.3700008392334
2011-04-18,165.94000244140625,25.079999923706055
2011-04-19,165.39999389648438,25.149999618530273
2011-04-20,164.75,25.760000228881836
2011-04-21,168.27999877929688,25.520000457763672
2011-04-25,167.6699981689453,25.610000610351562
2011-04-26,168.49000549316406,26.190000534057617
2011-04-27,170.3699951171875,26.3799991607666
2011-04-28,170.77999877929688,26.709999084472656
2011-04-29,170.5800018310547,25.920000076293945
2011-05-02,172.14999389648438,25.65999984741211
2011-05-03,172.8699951171875,25.809999465942383
2011-05-04,170.6199951171875,26.059999465942383
2011-05-05,168.4600067138672,25.790000915527344
2011-05-06,168.88999938964844,25.8700008392334
2011-05-09,169.10000610351562,25.829999923706055
2011-05-10,170.3800048828125,25.670000076293945
2011-05-11,169.5,25.360000610351562
2011-05-12,172.24000549316406,25.31999969482422
2011-05-13,169.9199981689453,25.030000686645508
2011-05-16,168.86000061035156,24.56999969482422
2011-05-17,170.5,24.520000457763672
2011-05-18,170.44000244140625,24.690000534057617
2011-05-19,170.58999633789062,24.719999313354492
2011-05-20,170.16000366210938,24.489999771118164
2011-05-23,168.25999450683594,24.170000076293945
2011-05-24,167.99000549316406,24.149999618530273
2011-05-25,167.75,24.190000534057617
2011-05-26,167.17999267578125,24.670000076293945
2011-05-27,167.5,24.760000228881836
2011-05-31,168.92999267578125,25.010000228881836
2011-06-01,166.55999755859375,24.43000030517578
2011-06-02,166.08999633789062,24.219999313354492
2011-06-03,165.0500030517578,23.90999984741211
2011-06-06,164.75,24.010000228881836
2011-06-07,163.69000244140625,24.059999465942383
2011-06-08,164.33999633789062,23.940000534057617
2011-06-09,164.83999633789062,23.959999084472656
2011-06-10,163.17999267578125,23.709999084472656
2011-06-13,163.1699981689453,24.040000915527344
2011-06-14,164.1199951171875,24.219999313354492
2011-06-15,162.3300018310547,23.739999771118164
2011-06-16,162.6699981689453,24.0
2011-06-17,164.44000244140625,24.260000228881836
2011-06-20,165.02000427246094,24.469999313354492
2011-06-21,166.22000122070312,24.760000228881836
2011-06-22,165.67999267578125,24.649999618530273
2011-06-23,166.1199951171875,24.6299991607666
2011-06-24,165.07000732421875,24.299999237060547
2011-06-27,167.6199951171875,25.200000762939453
2011-06-28,170.00999450683594,25.799999237060547
2011-06-29,170.5399932861328,25.6200008392334
2011-06-30,171.5500030517578,26.0
2011-07-01,174.5399932861328,26.020000457763672
2011-07-05,175.42999267578125,26.030000686645508
2011-07-06,177.7100067138672,26.329999923706055
2011-07-07,176.47999572753906,26.770000457763672
2011-07-08,176.49000549316406,26.920000076293945
2011-07-11,174.99000549316406,26.6299991607666
2011-07-12,174.0500030517578,26.540000915527344
2011-07-13,174.32000732421875,26.6299991607666
2011-07-14,174.22999572753906,26.469999313354492
2011-07-15,175.5399932861328,26.780000686645508
2011-07-18,175.27999877929688,26.59000015258789
2011-07-19,185.2100067138672,27.540000915527344
2011-07-20,183.64999389648438,27.059999465942383
2011-07-21,184.89999389648438,27.100000381469727
2011-07-22,185.17999267578125,27.530000686645508
2011-07-25,183.6999969482422,27.90999984741211
2011-07-26,182.92999267578125,28.079999923706055
2011-07-27,181.35000610351562,27.329999923706055
2011-07-28,181.8000030517578,27.719999313354492
2011-07-29,181.85000610351562,27.399999618530273
2011-08-01,180.75,27.270000457763672
2011-08-02,178.0500030517578,26.799999237060547
2011-08-03,178.8300018310547,26.920000076293945
2011-08-04,171.47999572753906,25.940000534057617
2011-08-05,172.97999572753906,25.68000030517578
2011-08-08,166.22000122070312,24.479999542236328
2011-08-09,170.61000061035156,25.579999923706055
2011-08-10,162.5399932861328,24.200000762939453
2011-08-11,166.72999572753906,25.190000534057617
2011-08-12,168.1999969482422,25.100000381469727
2011-08-15,172.99000549316406,25.510000228881836
2011-08-16,171.24000549316406,25.350000381469727
2011-08-17,171.47999572753906,25.25
2011-08-18,163.8300018310547,24.670000076293945
2011-08-19,157.5399932861328,24.049999237060547
2011-08-22,158.97999572753906,23.979999542236328
2011-08-23,164.32000732421875,24.719999313354492
2011-08-24,166.75999450683594,24.899999618530273
2011-08-25,165.5800018310547,24.56999969482422
2011-08-26,169.13999938964844,25.25
2011-08-29,172.6199951171875,25.84000015258789
2011-08-30,172.50999450683594,26.229999542236328
2011-08-31,171.91000366210938,26.600000381469727
2011-09-01,170.3300018310547,26.209999084472656
2011-09-02,166.97999572753906,25.799999237060547
2011-09-06,165.11000061035156,25.510000228881836
2011-09-07,167.30999755859375,26.0
2011-09-08,165.25,26.219999313354492
2011-09-09,161.3699951171875,25.739999771118164
2011-09-12,162.4199981689453,25.889999389648438
2011-09-13,163.42999267578125,26.040000915527344
2011-09-14,167.24000549316406,26.5
2011-09-15,170.08999633789062,26.989999771118164
2011-09-16,172.99000549316406,27.1200008392334
2011-09-19,173.1300048828125,27.209999084472656
2011-09-20,174.72000122070312,26.979999542236328
2011-09-21,173.02000427246094,25.989999771118164
2011-09-22,168.6199951171875,25.059999465942383
2011-09-23,169.33999633789062,25.059999465942383
2011-09-26,174.50999450683594,25.440000534057617
2011-09-27,177.7100067138672,25.670000076293945
2011-09-28,177.5500030517578,25.579999923706055
2011-09-29,179.1699981689453,25.450000762939453
2011-09-30,174.8699951171875,24.889999389648438
2011-10-03,173.2899932861328,24.530000686645508
2011-10-04,174.74000549316406,25.34000015258789
2011-10-05,176.85000610351562,25.889999389648438
2011-10-06,181.69000244140625,26.34000015258789
2011-10-07,182.38999938964844,26.25
2011-10-10,186.6199951171875,26.940000534057617
2011-10-11,185.0,27.0
2011-10-12,186.1199951171875,26.959999084472656
2011-10-13,186.82000732421875,27.18000030517578
2011-10-14,190.52999877929688,27.270000457763672
2011-10-17,186.58999633789062,26.979999542236328
2011-10-18,178.89999389648438,27.309999465942383
2011-10-19,177.38999938964844,27.1299991607666
2011-10-20,177.25,27.040000915527344
2011-10-21,181.6300048828125,27.15999984741211
2011-10-24,182.25,27.190000534057617
2011-10-25,180.36000061035156,26.809999465942383
2011-10-26,181.97000122070312,26.59000015258789
2011-10-27,185.8800048828125,27.25
2011-10-28,187.4499969482422,26.979999542236328
2011-10-31,184.6300048828125,26.6299991607666
2011-11-01,181.35000610351562,25.989999771118164
2011-11-02,183.9199981689453,26.010000228881836
2011-11-03,187.3000030517578,26.530000686645508
2011-11-04,186.3800048828125,26.25
2011-11-07,187.32000732421875,26.799999237060547
2011-11-08,187.25,27.15999984741211
2011-11-09,182.24000549316406,26.200000762939453
2011-11-10,183.35000610351562,26.280000686645508
2011-11-11,187.3800048828125,26.90999984741211
2011-11-14,187.35000610351562,26.760000228881836
2011-11-15,188.75,26.739999771118164
2011-11-16,186.6199951171875,26.06999969482422
2011-11-17,185.72999572753906,25.540000915527344
2011-11-18,185.24000549316406,25.299999237060547
2011-11-21,181.47999572753906,25.0
2011-11-22,181.30999755859375,24.790000915527344
2011-11-23,177.9499969482422,24.469999313354492
2011-11-25,177.05999755859375,24.299999237060547
2011-11-28,182.2100067138672,24.8700008392334
2011-11-29,180.94000244140625,24.84000015258789
2011-11-30,188.0,25.579999923706055
2011-12-01,189.4499969482422,25.280000686645508
2011-12-02,189.66000366210938,25.219999313354492
2011-12-05,190.83999633789062,25.700000762939453
2011-12-06,192.94000244140625,25.65999984741211
2011-12-07,194.0500030517578,25.600000381469727
2011-12-08,191.5800018310547,25.399999618530273
2011-12-09,194.55999755859375,25.700000762939453
2011-12-12,192.17999267578125,25.510000228881836
2011-12-13,191.14999389648438,25.760000228881836
2011-12-14,188.72000122070312,25.59000015258789
2011-12-15,187.47999572753906,25.559999465942383
2011-12-16,183.57000732421875,26.0
2011-12-19,182.88999938964844,25.530000686645508
2011-12-20,187.24000549316406,26.030000686645508
2011-12-21,181.47000122070312,25.760000228881836
2011-12-22,182.0399932861328,25.809999465942383
2011-12-23,184.75,26.030000686645508
2011-12-27,184.9499969482422,26.040000915527344
2011-12-28,183.99000549316406,25.81999969482422
2011-12-29,186.17999267578125,26.020000457763672
2011-12-30,183.8800048828125,25.959999084472656
2012-01-03,186.3000030517578,26.770000457763672
2012-01-04,185.5399932861328,27.399999618530273
2012-01-05,184.66000366210938,27.68000030517578
2012-01-06,182.5399932861328,28.110000610351562
2012-01-09,181.58999633789062,27.739999771118164
2012-01-10,181.30999755859375,27.84000015258789
2012-01-11,182.32000732421875,27.719999313354492
2012-01-12,180.5500030517578,28.0
2012-01-13,179.16000366210938,28.25
2012-01-17,180.0,28.260000228881836
2012-01-18,181.07000732421875,28.229999542236328
2012-01-19,180.52000427246094,28.1200008392334
2012-01-20,188.52000427246094,29.709999084472656
2012-01-23,189.97999572753906,29.729999542236328
2012-01-24,191.92999267578125,29.34000015258789
2012-01-25,191.72999572753906,29.559999465942383
2012-01-26,190.97999572753906,29.5
2012-01-27,190.4600067138672,29.229999542236328
2012-01-30,192.5,29.610000610351562
2012-01-31,192.60000610351562,29.530000686645508
2012-02-01,192.6199951171875,29.889999389648438
2012-02-02,191.52999877929688,29.950000762939453
2012-02-03,193.63999938964844,30.239999771118164
2012-02-06,192.82000732421875,30.200000762939453
2012-02-07,193.35000610351562,30.350000381469727
2012-02-08,192.9499969482422,30.65999984741211
2012-02-09,193.1300048828125,30.770000457763672
2012-02-10,192.4199981689453,30.5
2012-02-13,192.6199951171875,30.579999923706055
2012-02-14,192.22000122070312,30.25
2012-02-15,192.25,30.049999237060547
2012-02-16,193.02000427246094,31.290000915527344
2012-02-17,193.4199981689453,31.25
2012-02-21,193.38999938964844,31.440000534057617
2012-02-22,193.8699951171875,31.270000457763672
2012-02-23,197.61000061035156,31.3700008392334
2012-02-24,197.75999450683594,31.479999542236328
2012-02-27,197.52999877929688,31.350000381469727
2012-02-28,197.97999572753906,31.8700008392334
2012-02-29,196.72999572753906,31.739999771118164
2012-03-01,197.52999877929688,32.290000915527344
2012-03-02,198.80999755859375,32.08000183105469
2012-03-05,200.66000366210938,31.799999237060547
2012-03-06,197.25999450683594,31.559999465942383
2012-03-07,197.77000427246094,31.84000015258789
2012-03-08,199.80999755859375,32.0099983215332
2012-03-09,200.6199951171875,31.989999771118164
2012-03-12,201.0,32.040000915527344
2012-03-13,203.77999877929688,32.66999816894531
2012-03-14,204.72000122070312,32.77000045776367
2012-03-15,206.0,32.849998474121094
2012-03-16,206.00999450683594,32.599998474121094
2012-03-19,205.72000122070312,32.20000076293945
2012-03-20,204.25,31.989999771118164
2012-03-21,204.69000244140625,31.90999984741211
2012-03-22,205.49000549316406,32.0
2012-03-23,205.47999572753906,32.0099983215332
2012-03-26,207.77000427246094,32.59000015258789
2012-03-27,207.17999267578125,32.52000045776367
2012-03-28,207.2899932861328,32.189998626708984
2012-03-29,208.27000427246094,32.119998931884766
2012-03-30,208.64999389648438,32.2599983215332
2012-04-02,209.47000122070312,32.290000915527344
2012-04-03,209.5,31.940000534057617
2012-04-04,206.0500030517578,31.209999084472656
2012-04-05,205.47000122070312,31.520000457763672
2012-04-09,204.94000244140625,31.100000381469727
2012-04-10,202.3300018310547,30.469999313354492
2012-04-11,202.5800018310547,30.350000381469727
2012-04-12,205.32000732421875,30.979999542236328
2012-04-13,202.8000030517578,30.809999465942383
2012-04-16,202.72000122070312,31.079999923706055
2012-04-17,207.4499969482422,31.440000534057617
2012-04-18,200.1300048828125,31.139999389648438
2012-04-19,199.50999450683594,31.010000228881836
2012-04-20,199.60000610351562,32.41999816894531
2012-04-23,198.6199951171875,32.119998931884766
2012-04-24,200.0,31.920000076293945
2012-04-25,203.57000732421875,32.20000076293945
2012-04-26,205.5800018310547,32.11000061035156
2012-04-27,206.80999755859375,31.979999542236328
2012-04-30,207.0800018310547,32.02000045776367
2012-05-01,208.0,32.0099983215332
2012-05-02,208.05999755859375,31.799999237060547
2012-05-03,207.24000549316406,31.760000228881836
2012-05-04,204.99000549316406,30.979999542236328
2012-05-07,203.75,30.649999618530273
2012-05-08,201.47999572753906,30.5
2012-05-09,201.22999572753906,30.760000228881836
2012-05-10,200.60000610351562,30.739999771118164
2012-05-11,201.1699981689453,31.15999984741211
2012-05-14,199.44000244140625,30.68000030517578
2012-05-15,199.0399932861328,30.209999084472656
2012-05-16,199.72999572753906,29.899999618530273
2012-05-17,197.88999938964844,29.719999313354492
2012-05-18,195.8800048828125,29.270000457763672
2012-05-21,197.75999450683594,29.75
2012-05-22,196.82000732421875,29.760000228881836
2012-05-23,196.1199951171875,29.110000610351562
2012-05-24,196.08999633789062,29.06999969482422
2012-05-25,194.3000030517578,29.059999465942383
2012-05-29,196.4600067138672,29.559999465942383
2012-05-30,194.52999877929688,29.34000015258789
2012-05-31,192.89999389648438,29.190000534057617
2012-06-01,189.0800018310547,28.450000762939453
2012-06-04,188.5399932861328,28.549999237060547
2012-06-05,189.1999969482422,28.510000228881836
2012-06-06,193.99000549316406,29.350000381469727
2012-06-07,194.44000244140625,29.229999542236328
2012-06-08,195.13999938964844,29.649999618530273
2012-06-11,192.50999450683594,28.899999618530273
2012-06-12,194.5500030517578,29.290000915527344
2012-06-13,193.10000610351562,29.1299991607666
2012-06-14,195.10000610351562,29.34000015258789
2012-06-15,199.10000610351562,30.020000457763672
2012-06-18,198.2899932861328,29.84000015258789
2012-06-19,198.92999267578125,30.700000762939453
2012-06-20,198.77999877929688,30.93000030517578
