Date,AAPL,IBM,MSFT
2010-05-13,32.11418151855469,97.21338653564453,23.12240982055664
2010-05-14,31.549863815307617,96.99894714355469,22.877269744873047
2010-05-17,31.599586486816406,96.44441986083984,22.885177612304688
2010-05-18,31.368371963500977,96.08211517333984,22.718358993530273
2010-05-19,30.868698120117188,95.27619934082031,22.43239402770996
2010-05-20,29.553607940673828,91.53495025634766,21.53478240966797
2010-05-21,30.120405197143555,92.73275756835938,21.32030487060547
2010-05-24,30.672298431396484,92.01554107666016,20.86753273010254
2010-05-25,30.48088836669922,92.06727600097656,20.708654403686523
2010-05-26,30.342910766601562,91.1135025024414,19.866647720336914
2010-05-27,31.491439819335938,93.44993591308594,20.653057098388672
2010-05-28,31.930221557617188,92.61444854736328,20.494186401367188
2010-06-01,32.42120361328125,91.93421173095703,20.5656795501709
2010-06-02,32.80902099609375,94.20410919189453,21.018457412719727
2010-06-03,32.70585250854492,94.61076354980469,21.33619499206543
2010-06-04,31.815858840942383,92.62922668457031,20.48624038696289
2010-06-07,31.19187355041504,91.7789306640625,20.089067459106445
2010-06-08,30.991750717163086,91.47579956054688,19.946086883544922
2010-06-09,30.22979164123535,91.60887908935547,19.691898345947266
2010-06-10,31.138431549072266,94.40372467041016,19.858701705932617
2010-06-11,31.511323928833008,94.97306060791016,20.382970809936523
2010-06-14,31.607044219970703,95.01004791259766,20.25588607788086
2010-06-15,32.27949905395508,95.96380615234375,21.113780975341797
2010-06-16,33.219207763671875,96.37786865234375,20.907249450683594
2010-06-17,33.793479919433594,96.84367370605469,20.946958541870117
2010-06-18,34.066932678222656,96.2300033569336,21.002565383911133
2010-06-21,33.58217239379883,96.59968566894531,20.61334228515625
2010-06-22,34.03959274291992,95.60152435302734,20.470354080200195
2010-06-23,33.68159866333008,96.20040130615234,20.104957580566406
2010-06-24,33.43673324584961,94.78079986572266,19.858701705932617
2010-06-25,33.15084457397461,93.98966217041016,19.48536491394043
2010-06-28,33.3497314453125,95.36492156982422,19.310611724853516
2010-06-29,31.84196662902832,92.48875427246094,18.516263961791992
2010-06-30,31.26521873474121,91.29833984375,18.277956008911133
2010-07-01,30.88610076904297,90.6255111694336,18.39710807800293
2010-07-02,30.694679260253906,90.10053253173828,18.484477996826172
2010-07-06,30.904748916625977,91.28355407714844,18.921377182006836
2010-07-07,32.152706146240234,93.90093994140625,19.30266571044922
2010-07-08,32.08061981201172,94.61811065673828,19.39004135131836
2010-07-09,32.270809173583984,94.61076354980469,19.278831481933594
2010-07-12,31.98118019104004,95.1357192993164,19.723669052124023
2010-07-13,31.29876708984375,96.47399139404297,19.96196937561035
2010-07-14,31.414384841918945,96.65143585205078,20.208213806152344
2010-07-15,31.255260467529297,96.65143585205078,20.263824462890625
2010-07-16,31.062612533569336,94.66251373291016,19.77132225036621
2010-07-19,30.525632858276367,95.96380615234375,20.04140853881836
2010-07-20,31.309961318969727,93.5682373046875,20.239992141723633
2010-07-21,31.602060317993164,92.62181854248047,19.954029083251953
2010-07-22,32.19622802734375,94.24845886230469,20.525955200195312
2010-07-23,32.310577392578125,94.92130279541016,20.50212860107422
2010-07-26,32.228546142578125,94.9434814453125,20.732494354248047
2010-07-27,32.825172424316406,95.10613250732422,20.7801570892334
2010-07-28,32.437355041503906,94.95826721191406,20.61334228515625
2010-07-29,32.08311080932617,94.65512084960938,20.676889419555664
2010-07-30,31.976211547851562,94.9360580444336,20.50212860107422
2010-08-02,32.5479850769043,96.68102264404297,20.915191650390625
2010-08-03,32.55792999267578,96.39266967773438,20.7801570892334
2010-08-04,32.68844985961914,97.05809020996094,20.438581466674805
2010-08-05,32.52934265136719,97.47216796875,20.152616500854492
2010-08-06,32.329219818115234,96.69938659667969,20.295591354370117
2010-08-09,32.53555679321289,98.0814437866211,20.3432559967041
2010-08-10,32.24470138549805,97.96256256103516,19.91431427001953
2010-08-11,31.098642349243164,96.46903991699219,19.74749755859375
2010-08-12,31.29752540588379,95.33222198486328,19.453588485717773
2010-08-13,30.96316146850586,95.0126953125,19.382097244262695
2010-08-16,30.78168487548828,94.9383773803711,19.46153450012207
2010-08-17,31.319908142089844,95.44365692138672,19.733051300048828
2010-08-18,31.45663833618164,96.1421127319336,19.82089614868164
2010-08-19,31.06012535095215,95.77801513671875,19.51743507385254
2010-08-20,31.03028678894043,94.73775482177734,19.3497314453125
2010-08-23,30.5529727935791,93.97242736816406,19.389663696289062
2010-08-24,29.823331832885742,92.80585479736328,19.197999954223633
2010-08-25,30.191265106201172,93.08076477050781,19.245914459228516
2010-08-26,29.86683464050293,91.2306137084961,19.022308349609375
2010-08-27,30.033403396606445,92.67951965332031,19.110157012939453
2010-08-30,30.142784118652344,91.69129180908203,18.878564834594727
2010-08-31,30.217363357543945,91.49066925048828,18.74280548095703
2010-09-01,31.116056442260742,93.45227813720703,19.08619499206543
2010-09-02,31.344758987426758,92.90988159179688,19.118139266967773
2010-09-03,32.16514205932617,94.79720306396484,19.397655487060547
2010-09-07,32.04581832885742,93.58604431152344,19.13410758972168
2010-09-08,32.68099594116211,93.68263244628906,19.110157012939453
2010-09-09,32.69963455200195,93.89071655273438,19.17403793334961
2010-09-10,32.74189758300781,95.10186004638672,19.0462703704834
2010-09-13,33.1931037902832,96.30559539794922,20.052486419677734
2010-09-14,33.31988525390625,95.74085235595703,19.988601684570312
2010-09-15,33.58838653564453,96.17182159423828,20.060474395751953
2010-09-16,34.377685546875,96.35015106201172,20.228179931640625
2010-09-17,34.22853088378906,96.73655700683594,20.14033317565918
2010-09-20,35.205528259277344,97.92542266845703,20.30803680419922
2010-09-21,35.27265167236328,98.06655883789062,20.08443260192871
2010-09-22,35.76736068725586,98.50496673583984,19.653194427490234
2010-09-23,35.91279220581055,97.83622741699219,19.509450912475586
2010-09-24,36.335418701171875,99.64928436279297,19.78894805908203
2010-09-27,36.19123458862305,100.05049133300781,19.749027252197266
2010-09-28,35.6567268371582,100.22883605957031,19.709095001220703
2010-09-29,35.72013473510742,100.66722869873047,19.565351486206055
2010-09-30,35.27015686035156,99.67154693603516,19.557363510131836
2010-10-01,35.11727523803711,100.78611755371094,19.469512939453125
2010-10-04,34.634979248046875,100.49632263183594,19.09418487548828
2010-10-05,35.915283203125,102.28704071044922,19.4455623626709
2010-10-06,35.946353912353516,102.42080688476562,19.509450912475586
2010-10-07,35.9500846862793,103.07467651367188,19.58930778503418
2010-10-08,36.55293655395508,103.17129516601562,19.621248245239258
2010-10-11,36.71328353881836,103.77316284179688,19.637226104736328
2010-10-12,37.10856246948242,103.91431427001953,19.828880310058594
2010-10-13,37.30744171142578,104.30069732666016,20.236160278320312
2010-10-14,37.57716751098633,105.14035034179688,20.148319244384766
2010-10-15,39.12221908569336,104.81336975097656,20.39588165283203
2010-10-18,39.52744674682617,106.12858581542969,20.619483947753906
2010-10-19,38.469642639160156,102.56197357177734,20.04449462890625
2010-10-20,38.59892654418945,103.33473205566406,20.21220588684082
2010-10-21,38.47338104248047,103.89947509765625,20.300048828125
2010-10-22,38.21855926513672,103.78058624267578,20.268098831176758
2010-10-25,38.388851165771484,103.90689849853516,20.116371154785156
2010-10-26,38.290645599365234,104.52361297607422,20.68336296081543
2010-10-27,38.2633056640625,105.08831787109375,20.80315589904785
2010-10-28,37.94137191772461,104.69449615478516,20.986833572387695
2010-10-29,37.41184997558594,106.70071411132812,21.298274993896484
2010-11-01,37.80961608886719,106.49266815185547,21.521879196166992
2010-11-02,38.4534912109375,106.87904357910156,21.873258590698242
2010-11-03,38.881080627441406,107.12422943115234,21.58576774597168
2010-11-04,39.561004638671875,109.07102966308594,21.673612594604492
2010-11-05,39.41930389404297,109.16761779785156,21.44202423095703
2010-11-08,39.60451126098633,109.30939483642578,21.410078048706055
2010-11-09,39.288787841796875,109.07061004638672,21.521879196166992
2010-11-10,39.53116226196289,109.37661743164062,21.513900756835938
2010-11-11,39.359642028808594,108.5406723022461,21.306270599365234
2010-11-12,38.28816223144531,107.2793960571289,20.97884750366211
2010-11-15,38.16511535644531,107.2047348022461,20.922945022583008
2010-11-16,37.48768615722656,106.15985870361328,20.738140106201172
2010-11-17,37.352176666259766,105.94342803955078,20.545299530029297
2010-11-18,38.337890625,107.7420883178711,20.762243270874023
2010-11-19,38.12657928466797,108.257080078125,20.641727447509766
2010-11-22,38.95068359375,108.51081085205078,20.673860549926758
2010-11-23,38.375179290771484,106.86143493652344,20.183732986450195
2010-11-24,39.129676818847656,108.82430267333984,20.384605407714844
2010-11-26,39.154537200927734,107.39876556396484,20.288185119628906
2010-11-29,39.386993408203125,106.64495849609375,20.336393356323242
2010-11-30,38.67597961425781,105.57771301269531,20.296222686767578
2010-12-01,39.32855987548828,107.77942657470703,20.922945022583008
2010-12-02,39.54607391357422,108.35408782958984,21.60590934753418
2010-12-03,39.45783996582031,108.5033950805664,21.710365295410156
2010-12-06,39.79469299316406,108.21229553222656,21.565736770629883
2010-12-07,39.553550720214844,107.48835754394531,21.589845657348633
2010-12-08,39.90157699584961,108.20484924316406,21.879100799560547
2010-12-09,39.746212005615234,107.69730377197266,21.75857925415039
2010-12-10,39.845645904541016,108.0854263305664,21.967483520507812
2010-12-13,39.98362731933594,107.6823959350586,21.895170211791992
2010-12-14,39.81209182739258,108.83179473876953,22.19246482849121
2010-12-15,39.82079315185547,108.01078033447266,22.37726402282715
2010-12-16,39.93141555786133,107.8838882446289,22.489757537841797
2010-12-17,39.85186004638672,108.2197494506836,22.417436599731445
2010-12-20,40.05073928833008,107.85401916503906,22.34512710571289
2010-12-21,40.29810333251953,108.77206420898438,22.55403709411621
2010-12-22,40.41743087768555,108.92877197265625,22.650447845458984
2010-12-23,40.2235221862793,108.88399505615234,22.73883056640625
2010-12-27,40.3577766418457,108.47352600097656,22.55403709411621
2010-12-28,40.455963134765625,108.74969482421875,22.50582504272461
2010-12-29,40.43360137939453,109.35421752929688,22.47368812561035
2010-12-30,40.230979919433594,109.46614074707031,22.37726402282715
2010-12-31,40.09425354003906,109.5333251953125,22.42547607421875
2011-01-03,40.96559143066406,110.07069396972656,22.481719970703125
2011-01-04,41.17939758300781,110.19010925292969,22.57010841369629
2011-01-05,41.5162467956543,109.74976348876953,22.497785568237305
2011-01-06,41.48268127441406,110.95137786865234,23.15665054321289
2011-01-07,41.779762268066406,110.40653228759766,22.97987937927246
2011-01-10,42.56658935546875,110.19010925292969,22.6745548248291
2011-01-11,42.46589660644531,109.92141723632812,22.58617401123047
2011-01-12,42.81144714355469,111.2797622680664,22.93971061706543
2011-01-13,42.96806716918945,111.07077026367188,22.650447845458984
2011-01-14,43.31611251831055,111.95149993896484,22.73883056640625
2011-01-18,42.34284210205078,112.43661499023438,23.028095245361328
2011-01-19,42.117862701416016,116.1981430053711,22.87543296813965
2011-01-20,41.3521614074707,116.2802734375,22.779008865356445
2011-01-21,40.6113395690918,116.0563735961914,22.513864517211914
2011-01-24,41.9450798034668,119.13875579833984,22.803117752075195
2011-01-25,42.43606948852539,120.48965454101562,22.85936164855957
2011-01-26,42.7406005859375,120.19110107421875,23.12451171875
2011-01-27,42.66104507446289,120.21348571777344,23.196823120117188
2011-01-28,41.777286529541016,118.82530212402344,22.296913146972656
2011-01-31,42.177520751953125,120.90760040283203,22.280841827392578
2011-02-01,42.88726806640625,122.0719223022461,22.489757537841797
2011-02-02,42.79903030395508,121.87786102294922,22.449581146240234
2011-02-03,42.689640045166016,122.04949188232422,22.21656608581543
2011-02-04,43.06999588012695,122.4002914428711,22.3129825592041
2011-02-07,43.73871994018555,123.01231384277344,22.658489227294922
2011-02-08,44.151405334472656,124.42100524902344,22.72276496887207
2011-02-09,44.51933670043945,123.37193298339844,22.47368812561035
2011-02-10,44.06937026977539,122.95236206054688,22.096046447753906
2011-02-11,44.35649871826172,122.77251434326172,21.895170211791992
2011-02-14,44.64611053466797,122.30047607421875,21.879100799560547
2011-02-15,44.735626220703125,122.01567840576172,21.790197372436523
2011-02-16,45.13711166381836,122.43531799316406,21.83869171142578
2011-02-17,44.5367317199707,123.06478118896484,21.992259979248047
2011-02-18,43.574649810791016,123.51431274414062,21.871017456054688
2011-02-22,42.089271545410156,121.3488540649414,21.49114418029785
2011-02-23,42.58771896362305,120.02256774902344,21.49114418029785
2011-02-24,42.620025634765625,120.46466827392578,21.63663101196289
2011-02-25,43.276336669921875,121.59610748291016,21.458816528320312
2011-02-28,43.904056549072266,121.29644012451172,21.48306655883789
2011-03-01,43.41928482055664,119.865234375,21.14360237121582
2011-03-02,43.768558502197266,120.00759887695312,21.078937530517578
2011-03-03,44.69335174560547,122.49523162841797,21.175926208496094
2011-03-04,44.7480583190918,121.25890350341797,20.973873138427734
2011-03-07,44.171287536621094,119.83525085449219,20.787967681884766
2011-03-08,44.22101593017578,121.59610748291016,20.941545486450195
2011-03-09,43.81206512451172,124.27861022949219,20.925382614135742
2011-03-10,43.091129302978516,121.4012680053711,20.537424087524414
2011-03-11,43.75240707397461,121.70853424072266,20.755643844604492
2011-03-14,43.94755554199219,120.92926025390625,20.763731002807617
2011-03-15,42.93698501586914,119.1534194946289,20.521251678466797
2011-03-16,41.02028274536133,114.64261627197266,20.036306381225586
2011-03-17,41.59579086303711,115.52677154541016,20.028223037719727
2011-03-18,41.102317810058594,116.80809783935547,20.04439353942871
2011-03-21,42.17503356933594,118.14932250976562,20.472759246826172
2011-03-22,42.41120529174805,118.3891372680664,20.448509216308594
2011-03-23,42.1613655090332,119.5355224609375,20.64249610900879
2011-03-24,42.879825592041016,119.91767120361328,20.860715866088867
2011-03-25,43.696475982666016,121.5212173461914,20.707151412963867
2011-03-28,43.55972671508789,120.91426086425781,20.537424087524414
2011-03-29,43.62438201904297,122.04569244384766,20.602081298828125
2011-03-30,43.33475875854492,122.58521270751953,20.699068069458008
2011-03-31,43.31984329223633,122.1880111694336,20.521251678466797
2011-04-01,42.82886505126953,123.08719635009766,20.593997955322266
2011-04-04,42.40995788574219,123.07225799560547,20.65057373046875
2011-04-05,42.12406921386719,122.87741088867188,20.836475372314453
2011-04-06,42.0184211730957,122.9149169921875,21.135515213012695
2011-04-07,42.02338409423828,123.16961669921875,21.175926208496094
2011-04-08,41.648006439208984,122.92234802246094,21.07085609436035
2011-04-11,41.11847686767578,122.84742736816406,20.99811553955078
2011-04-12,41.31736755371094,122.32295989990234,20.72331428527832
2011-04-13,41.781009674072266,122.84742736816406,20.71523666381836
2011-04-14,41.31985092163086,123.6116943359375,20.545503616333008
2011-04-15,40.703330993652344,124.5408706665039,20.505088806152344
2011-04-18,41.24899673461914,124.33855438232422,20.270700454711914
2011-04-19,41.99603271484375,123.93391418457031,20.327274322509766
2011-04-20,42.561614990234375,123.44684600830078,20.820310592651367
2011-04-21,43.59205627441406,126.0919189453125,20.626331329345703
2011-04-25,43.87919235229492,125.63481903076172,20.699068069458008
2011-04-26,43.557247161865234,126.24927520751953,21.167850494384766
2011-04-27,43.5236930847168,127.65792846679688,21.32141876220703
2011-04-28,43.10106658935547,127.96509552001953,21.588134765625
2011-04-29,43.521209716796875,127.8152847290039,20.949626922607422
2011-05-02,43.04266357421875,128.99169921875,20.739477157592773
2011-05-03,43.281314849853516,129.53114318847656,20.860715866088867
2011-05-04,43.45159912109375,127.84528350830078,21.062780380249023
2011-05-05,43.10106658935547,126.22677612304688,20.84455108642578
2011-05-06,43.08988952636719,127.11489868164062,20.909210205078125
2011-05-09,43.206729888916016,127.27296447753906,20.876880645751953
2011-05-10,43.436683654785156,128.2363739013672,20.7475643157959
2011-05-11,43.160736083984375,127.5740737915039,20.497007369995117
2011-05-12,43.07870101928711,129.63626098632812,20.464677810668945
2011-05-13,42.32419204711914,127.89010620117188,20.230287551879883
2011-05-16,41.42923355102539,127.09235382080078,19.858489990234375
2011-05-17,41.7822380065918,128.32667541503906,19.947982788085938
2011-05-18,42.24589157104492,128.28152465820312,20.086284637451172
2011-05-19,42.32792282104492,128.3944091796875,20.110694885253906
2011-05-20,41.66788864135742,128.0707550048828,19.9235782623291
2011-05-23,41.56595993041992,126.64075469970703,19.663246154785156
2011-05-24,41.291263580322266,126.43751525878906,19.646974563598633
2011-05-25,41.861793518066406,126.25691223144531,19.679515838623047
2011-05-26,41.640541076660156,125.82784271240234,20.070011138916016
2011-05-27,41.940101623535156,126.0687026977539,20.143230438232422
2011-05-31,43.23530578613281,127.14498901367188,20.346620559692383
2011-06-01,42.94694519042969,125.36123657226562,19.87476921081543
2011-06-02,43.020263671875,125.00752258300781,19.703922271728516
2011-06-03,42.689640045166016,124.22476196289062,19.45172691345215
2011-06-06,42.0184211730957,123.99893188476562,19.53307342529297
2011-06-07,41.27260971069336,123.20115661621094,19.57375717163086
2011-06-08,41.29747772216797,123.69034576416016,19.476131439208984
2011-06-09,41.204254150390625,124.06668090820312,19.492401123046875
2011-06-10,40.50941848754883,122.8172836303711,19.289018630981445
2011-06-13,40.59642028808594,122.80972290039062,19.55748748779297
2011-06-14,41.32233428955078,123.52474212646484,19.703922271728516
2011-06-15,40.61506271362305,122.17750549316406,19.31342315673828
2011-06-16,40.41743087768555,122.43341064453125,19.524946212768555
2011-06-17,39.80836486816406,123.76561737060547,19.736461639404297
2011-06-20,39.19432067871094,124.20214080810547,19.90730857849121
2011-06-21,40.43483352661133,125.10530853271484,20.143230438232422
2011-06-22,40.1004638671875,124.69886016845703,20.053743362426758
2011-06-23,41.17193603515625,125.03006744384766,20.037471771240234
2011-06-24,40.56534957885742,124.23981475830078,19.769006729125977
2011-06-27,41.27260971069336,126.15901184082031,20.501197814941406
2011-06-28,41.67286682128906,127.9578628540039,20.989316940307617
2011-06-29,41.521217346191406,128.35678100585938,20.842876434326172
2011-06-30,41.72382354736328,129.11692810058594,21.152029037475586
2011-07-01,42.667266845703125,131.3673553466797,21.16829490661621
2011-07-05,43.43419647216797,132.03721618652344,21.176427841186523
2011-07-06,43.723812103271484,133.75328063964844,21.420486450195312
2011-07-07,44.40001678466797,132.82748413085938,21.7784481048584
2011-07-08,44.711997985839844,132.83502197265625,21.900480270385742
2011-07-11,44.002254486083984,131.70608520507812,21.664554595947266
2011-07-12,43.97116470336914,130.99855041503906,21.591339111328125
2011-07-13,44.50192642211914,131.20179748535156,21.664554595947266
2011-07-14,44.47086715698242,131.134033203125,21.53438377380371
2011-07-15,45.359615325927734,132.12001037597656,21.78658676147461
2011-07-18,46.46338653564453,131.92428588867188,21.632015228271484
2011-07-19,46.84250259399414,139.3981170654297,22.404874801635742
2011-07-20,48.091732025146484,138.2239990234375,22.014375686645508
2011-07-21,48.140201568603516,139.16477966308594,22.046913146972656
2011-07-22,48.88724899291992,139.3755645751953,22.396739959716797
2011-07-25,49.53359603881836,138.26161193847656,22.70588493347168
2011-07-26,50.143917083740234,137.68206787109375,22.84419059753418
2011-07-27,48.798988342285156,136.49288940429688,22.23402976989746
2011-07-28,48.703277587890625,136.83160400390625,22.551307678222656
2011-07-29,48.53670883178711,136.8692626953125,22.29097557067871
2011-08-01,49.31607437133789,136.04132080078125,22.18522071838379
2011-08-02,48.34157180786133,134.0091094970703,21.802852630615234
2011-08-03,48.79650115966797,134.59620666503906,21.900480270385742
2011-08-04,46.90714645385742,129.064208984375,21.10321044921875
2011-08-05,46.441017150878906,130.1932373046875,20.891695022583008
2011-08-08,43.904056549072266,125.65015411376953,19.91543960571289
2011-08-09,46.48948669433594,128.96859741210938,20.810333251953125
2011-08-10,45.20671844482422,122.8682861328125,19.687650680541992
2011-08-11,46.450958251953125,126.0356674194336,20.493061065673828
2011-08-12,46.85990524291992,127.14683532714844,20.419837951660156
2011-08-15,47.65790939331055,130.76776123046875,20.753389358520508
2011-08-16,47.29372024536133,129.44488525390625,20.75339126586914
2011-08-17,47.28874588012695,129.6262664794922,20.671525955200195
2011-08-18,45.50007629394531,123.84346008300781,20.196691513061523
2011-08-19,44.25458526611328,119.08866882324219,19.689111709594727
2011-08-22,44.3055419921875,120.17718505859375,19.631805419921875
2011-08-23,46.43852996826172,124.21385192871094,20.237621307373047
2011-08-24,46.759220123291016,126.05830383300781,20.384984970092773
2011-08-25,46.45344543457031,125.16629791259766,20.114822387695312
2011-08-26,47.67904281616211,127.85741424560547,20.671525955200195
2011-08-29,48.473323822021484,130.48805236816406,21.154539108276367
2011-08-30,48.47581100463867,130.4048614501953,21.47382354736328
2011-08-31,47.83441925048828,129.9513702392578,21.776731491088867
2011-09-01,47.36207580566406,128.75697326660156,21.45745086669922
2011-09-02,46.494468688964844,126.22457885742188,21.121793746948242
2011-09-06,47.20173263549805,124.8110580444336,20.884376525878906
2011-09-07,47.7225456237793,126.47410583496094,21.28553009033203
2011-09-08,47.74866485595703,124.91685485839844,21.465639114379883
2011-09-09,46.920806884765625,121.98388671875,21.07267189025879
2011-09-12,47.22659683227539,122.77758026123047,21.195476531982422
2011-09-13,47.80831527709961,123.54107666015625,21.318275451660156
2011-09-14,48.390045166015625,126.42119598388672,21.694862365722656
2011-09-15,48.84498596191406,128.57559204101562,22.09601593017578
2011-09-16,49.782203674316406,130.76776123046875,22.20244026184082
2011-09-19,51.1656608581543,130.87355041503906,22.276123046875
2011-09-20,51.39188766479492,132.07550048828125,22.08782958984375
2011-09-21,51.229061126708984,130.79039001464844,21.277341842651367
2011-09-22,49.946285247802734,127.46430206298828,20.515975952148438
2011-09-23,50.254547119140625,128.00860595703125,20.515975952148438
2011-09-26,50.11408615112305,131.916748046875,20.82706642150879
2011-09-27,49.62807083129883,134.3357391357422,21.015365600585938
2011-09-28,49.34839630126953,134.2147674560547,20.941680908203125
2011-09-29,48.54790115356445,135.43934631347656,20.83526039123535
2011-09-30,47.39813232421875,132.18885803222656,20.376800537109375
2011-10-03,46.56283187866211,130.9945068359375,20.082069396972656
2011-10-04,46.30179977416992,132.09060668945312,20.74520492553711
2011-10-05,47.01652908325195,133.6856231689453,21.195476531982422
2011-10-06,46.90714645385742,137.3443145751953,21.563880920410156
2011-10-07,45.96617889404297,137.8734588623047,21.490198135375977
2011-10-10,48.32914352416992,141.07101440429688,22.055084228515625
2011-10-11,49.756107330322266,139.84642028808594,22.104202270507812
2011-10-12,49.992271423339844,140.6930694580078,22.07145118713379
2011-10-13,50.76789855957031,141.22219848632812,22.251564025878906
2011-10-14,52.45465850830078,144.0267333984375,22.32524871826172
